,0,1,2,3,4
2866,2021-03-07 06:20:06,"RT @BloodAid: #Bengaluru Need AB+ #blood @ Columbia Asia hospital, Hebbal. 
Call 8762840330
#BloodAid via @_B_S_V_ cc @KiranKS @surnell @RJ…",GhostriderYahoo,India,en
2867,2021-03-07 06:19:18,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",ravikiranmoturu,Hyderabad,en
2868,2021-03-07 06:19:01,RT @XpressBengaluru: Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengaluru…,Lolita_TNIE,"Bengaluru, India",en
2869,2021-03-07 06:18:44,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",varma_ravii,Indore,en
2870,2021-03-07 06:18:41,"RT @OCTANE99175143: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the h…",varma_ravii,Indore,en
2871,2021-03-07 06:18:29,Two criminals held after encounter with police in Bengaluru https://t.co/4QwFI1OU0N,INDdotNews,,en
2872,2021-03-07 06:17:59,@SumitSharma404 @blrcitytraffic We deploye the crew for refresher training,BMTC_BENGALURU,"Bengaluru, India",en
2873,2021-03-07 06:17:56,Bengaluru suburban rail corridors likely to be named after flowers https://t.co/StklmzotI9,agarwalgary,Nomad-khanabadosh Jajabor hun,en
2874,2021-03-07 06:17:56,"RT @tmj_nda_jobs1: This #Engineering job might be a great fit for you. Click the link in our bio to see it and more. Staff Engineer, Softwa…",education_24x7,Delhi,en
2875,2021-03-07 06:17:55,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Birendr67185830,,en
2876,2021-03-07 06:17:26,"RT @akshatmalik: Come one, come all I say! The #weather is conducive, the human resources available is great and now even the Govt. reaffir…",raks_malik03,,en
2877,2021-03-07 06:17:00,@drmubl Thank you very much for starting intercity express from Bengaluru to Ballari and Hosapete,vishwa_bly,India,en
2878,2021-03-07 06:16:45,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",gurushankar_b,Bangalore,en
2879,2021-03-07 06:16:35,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",AaminaLoan,,en
2880,2021-03-07 06:16:33,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",baby555me,SSR ki yaadon mein 😭😭,en
2881,2021-03-07 06:16:26,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",tmktweeter,india,en
2882,2021-03-07 06:16:25,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",Perspicacious_,,en
2883,2021-03-07 06:15:36,@RajaramReddy15 We have informed the concerned authority to check and to fix this issue.,BMTC_BENGALURU,"Bengaluru, India",en
2884,2021-03-07 06:15:32,"RT @mukundaap_: @MohanDasari_ addressed the all volunteers meet at CV RAMAN Nagar Constituency. 

#bengaluru #bbmp #AAP4BBMP https://t.co/r…",AAPAmravati_,"अमरावती, ( विदर्भ ) महाराष्ट्र",en
2885,2021-03-07 06:15:28,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",SahilKh04699353,,en
2886,2021-03-07 06:14:59,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,alanmsdvijay,,en
2887,2021-03-07 06:14:40,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,appuabd,"Bengaluru, India",en
2888,2021-03-07 06:14:01,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",greatganesh,Bangalore,en
2889,2021-03-07 06:13:52,@kingkumar98 @BangaloreTimes1 @BangaloreMirror @CMofKarnataka @HMOKarnataka Necessary action will be taken against the erring crew.,BMTC_BENGALURU,"Bengaluru, India",en
2890,2021-03-07 06:12:34,"RT @thebetterindia: “When I started, I wanted to make it easier for people to cook food that reminds them of home. I hope people find it ea…",GA01R7654,,en
2891,2021-03-07 06:12:22,"RT @aksheevthakur: https://t.co/47hLtslvmw
 I have interviewed @aapkaprithvi on the politics of AAP and the party's growth in Karnataka. ht…",Leelambika4,,en
2892,2021-03-07 06:11:53,RT @DeccanHerald: A gold bangle weighing 50 grams which customs officials seized from a woman passenger in July has gone missing from their…,Patriot86589254,,en
2893,2021-03-07 06:11:53,RT @KARailway: 06243/06244 SBC HPT Exp spl further speedup in coming days will fulfill our demand for having #Bengaluru - #Hospete Intercit…,vishwa_bly,India,en
2894,2021-03-07 06:11:38,"RT @TheHinduScience: Researchers from Jawaharlal Nehru Centre for Advanced Scientific Research, Bengaluru, have developed a small molecule…",IngridLiuLab,,en
2895,2021-03-07 06:11:17,"RT @achyutha: Litigation News
Right to have footways in good condition is a fundamental right under Article 21: Karnataka High Court.
The C…",rama_bhaktha,India,en
2896,2021-03-07 06:11:05,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,ajitjade,Bangalore,en
2897,2021-03-07 06:10:48,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",SalimMd10274170,,en
2898,2021-03-07 06:10:39,"RT @AAPBangalore: AAP's growth in Karnataka!
@aapkaprithvi talks to @aksheevthakur
from @TheHansIndiaWeb.

Read here: https://t.co/QKiM35Fg…",siva_raman71,Bangalore ,en
2899,2021-03-07 06:10:33,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",meera029,"Kolar Karnataka, India ",en
2900,2021-03-07 06:10:33,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",ImphalStpi,"Mantripukhri, NH-39, Imphal 01",en
2901,2021-03-07 06:10:30,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",Jay76486856,,en
2902,2021-03-07 06:09:41,RT @XpressBengaluru: Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengaluru…,Ravindra_TNIE,"Vijayawada, India",en
2903,2021-03-07 06:08:58,"Litigation News
Right to have footways in good condition is a fundamental right under Article 21: Karnataka High Co… https://t.co/28OyymR9ry",achyutha,Bangalore,en
2904,2021-03-07 06:08:14,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Suryaka43188576,,en
2905,2021-03-07 06:07:28,"RT @TheHinduScience: Researchers from Jawaharlal Nehru Centre for Advanced Scientific Research, Bengaluru, have developed a small molecule…",loock_steve,,en
2906,2021-03-07 06:07:19,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",0pamp,"Karnataka, India",en
2907,2021-03-07 06:07:09,"RT @rpfswrsbc: RPF Bengaluru's  #ShaktiTeamChennamma attended T.N0.02873, Ex.Howrah - Yeshwantpur Express &amp; conducted awareness regarding w…",rpfswrmys,,en
2908,2021-03-07 06:07:03,RT @XpressBengaluru: Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengaluru…,Aniruddhkumar85,Delhi,en
2909,2021-03-07 06:06:50,"@UpdatesChennai For sure, BENGALURU has overpowered Chennai",10032000AJ,,en
2910,2021-03-07 06:05:24,RT @iMac_too: Never before in history of India a party which won 8/9 loksabha seats it contested just 21 months ago is humiliated like this…,Bengaluru_Baba,"Karnataka, India",en
2911,2021-03-07 06:05:24,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",tarundsnaol,,en
2912,2021-03-07 06:04:30,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,ChannelsLv,,en
2913,2021-03-07 06:04:18,RT @shantanug_: Just notice the school bags given to children in @myogiadityanath Govt vs in @yadavakhilesh Govt !! https://t.co/sbEdklgZjp,Bengaluru_Baba,"Karnataka, India",en
2914,2021-03-07 06:04:05,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",blackstreetlad,"Jamtara, India",en
2915,2021-03-07 06:04:01,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Sumitku19017702,,en
2916,2021-03-07 06:03:37,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",WarAzad,,en
2917,2021-03-07 06:03:28,"RT @ANI: Karnataka: A structure of Lord Ram made of Re 1 and Rs 5 coins displayed in Bengaluru

""We have used 60,000 coins to make this str…",sanaatanii,,en
2918,2021-03-07 06:02:57,RT @BangaloreAshram: Go to a realm of silence where you have never been to. Experience the deep-silence zone in you with the Intensive Sile…,VMakhar,"Indore, MP, India",en
2919,2021-03-07 06:02:52,"RT @MorningContext: [RECAP]

The Bengaluru-based ridesharing company is rewriting a new playbook with electric vehicles. It could work or f…",nikes225,"Bangalore,India",en
2920,2021-03-07 06:02:39,"RT @MorningContext: [RECAP]

The Bengaluru-based ridesharing company is rewriting a new playbook with electric vehicles. It could work or f…",Harveen_A,"Mumbai, India",en
2921,2021-03-07 06:02:39,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,arjundsage1,,en
2922,2021-03-07 06:02:15,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",bhupinder7237,,en
2923,2021-03-07 06:01:05,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",youthfortruth28,भारत,en
2924,2021-03-07 06:00:00,"[RECAP]

The Bengaluru-based ridesharing company is rewriting a new playbook with electric vehicles. It could work… https://t.co/wtNZBfRBZM",MorningContext,Singapore,en
2925,2021-03-07 05:58:59,RT @thatchimp: Perfect gift for your sugar :) https://t.co/UzFnIZ2f9w #THATCHIMP #India #TShirt #CoupleTShirt #Geek #Sugar #Blue #Chill #We…,RetweetsMumbai,Mumbai,en
2926,2021-03-07 05:58:33,RT @Bengaluru_10k: It's time to kickstart your fitness journey. Follow the Ageas Federal Life Insurance Bengaluru 10K Challenge page to par…,KoushikBasunia2,,en
2927,2021-03-07 05:58:28,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,pravin2201,"Bengaluru, India",en
2928,2021-03-07 05:58:23,RT @XpressBengaluru: Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengaluru…,AshwiniMS_TNIE,ಬೆಂಗಳೂರು/Bengaluru,en
2929,2021-03-07 05:57:38,RT @XpressBengaluru: Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengaluru…,santutnie,New indian express blore ,en
2930,2021-03-07 05:57:37,RT @TOIBengaluru: Bengaluru suburban rail corridors likely to be named after flowers https://t.co/FhFIIgwzRi,ChannelsLv,,en
2931,2021-03-07 05:57:31,"RT @Kannadigacentre: 'King Of Single Screen Theatres' Arrived in Style

First Actor To Have Coutout In Shankar Nag Theatre MG Road!💥

13 Co…",venkiv312,"Bengaluru, India",en
2932,2021-03-07 05:56:54,"RT @TheHinduScience: Researchers from Jawaharlal Nehru Centre for Advanced Scientific Research, Bengaluru, have developed a small molecule…",phyecon1,,en
2933,2021-03-07 05:56:37,Perfect gift for your sugar :) https://t.co/UzFnIZ2f9w #THATCHIMP #India #TShirt #CoupleTShirt #Geek #Sugar #Blue… https://t.co/9TYKTSOfnK,thatchimp,"Bengaluru, India",en
2934,2021-03-07 05:56:34,"RT @DDNewslive: .@isro scientists – Dr. K. Sivan, Chairman, ISRO, Dr. Umamaheshwaran R, Scientific Secretary, ISRO, Dr. A S Kiran Kumar, Fo…",medihelp2006,India,en
2935,2021-03-07 05:56:16,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",DrVipulsaini1,"saharanpur, Uttar pradesh",en
2936,2021-03-07 05:56:12,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Vinod98605526,,en
2937,2021-03-07 05:56:00,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",New_India7,,en
2938,2021-03-07 05:55:30,RT @BangaloreMirror: K Sudhakar also said that there would be strict restrictions on public gatherings and contact tracing would be increas…,sridharvMIRROR,"Bengaluru, India",en
2939,2021-03-07 05:55:23,RT @XpressBengaluru: Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengaluru…,balachauhan,Bengaluru,en
2940,2021-03-07 05:55:19,"RT @AAPBangalore: AAP's growth in Karnataka!
@aapkaprithvi talks to @aksheevthakur
from @TheHansIndiaWeb.

Read here: https://t.co/QKiM35Fg…",ChinmayNadig,"Bengaluru, India",en
2941,2021-03-07 05:55:15,"RPF Bengaluru's  #ShaktiTeamChennamma attended T.N0.02873, Ex.Howrah - Yeshwantpur Express &amp; conducted awareness re… https://t.co/YqtQtxa96G",rpfswrsbc,"Bengaluru, Karnataka",en
2942,2021-03-07 05:55:06,"RT @XpressBengaluru: Karnataka’s efforts put millets on global map . ""We are a pioneer in initiating this and are happy that the @UN has de…",KhalDrogoGooner,"Bengaluru, India",en
2943,2021-03-07 05:54:44,RT @XpressBengaluru: Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengaluru…,_marxtejaswi,"Shivamogga, Karnataka",en
2944,2021-03-07 05:54:42,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",sreenathsudha,Karnataka,en
2945,2021-03-07 05:54:39,"RT @AAPBangalore: AAP's growth in Karnataka!
@aapkaprithvi talks to @aksheevthakur
from @TheHansIndiaWeb.

Read here: https://t.co/QKiM35Fg…",sweta93873502,Bangalore,en
2946,2021-03-07 05:54:03,"Bengaluru suburban rail corridors likely to be named after flowers

#Bengaluru suburban rail project are likely to… https://t.co/ouKxH36pib",KARailway,Karnataka,en
2947,2021-03-07 05:53:39,RT @XpressBengaluru: Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengaluru…,MeghanaSastry,"Bengaluru, India",en
2948,2021-03-07 05:53:14,"RT @IaSouthern: #SwarnimVijayVarsh 
 Victory Flame received by veteran Maj Gen KP Nanjappa, AVSM, VrC at an event held at #Bengaluru. The 1…",ManSing03894384,,en
2949,2021-03-07 05:53:03,RT @XpressBengaluru: Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengaluru…,anusharavi10,,en
2950,2021-03-07 05:52:55,"RT @SriSri: Inaugurated the new building of @ssrvm East School at Bengaluru along with Hon. Minister for Forest, Aravind Limbavali @ArvindL…",anilksingla,Bhatinda,en
2951,2021-03-07 05:52:39,RT @XpressBengaluru: Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengaluru…,RavikanthChavan,India ,en
2952,2021-03-07 05:52:32,RT @DeccanHerald: A gold bangle weighing 50 grams which customs officials seized from a woman passenger in July has gone missing from their…,sandeeprrao1991,BLR,en
2953,2021-03-07 05:52:31,"RT @mukundaap_: @MohanDasari_ addressed the all volunteers meet at CV RAMAN Nagar Constituency. 

#bengaluru #bbmp #AAP4BBMP https://t.co/r…",MohanDasari_,"Bengaluru, India",en
2954,2021-03-07 05:52:18,RT @tmj_inh_finance: This job might be a great fit for you: Technology Assurance -SAP - Lead Solution Advisor/Senior Solution Advisor - Hyd…,Hyderabadbot,Location,en
2955,2021-03-07 05:52:07,This job might be a great fit for you: Technology Assurance -SAP - Lead Solution Advisor/Senior Solution Advisor -… https://t.co/bizBSVPaO9,tmj_inh_finance,Hyderabad,en
2956,2021-03-07 05:52:04,RT @XpressBengaluru: Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengaluru…,NewIndianXpress,Chennai,en
2957,2021-03-07 05:51:44,Bengaluru has been declared as the 'Most Liveable City'. On this week’s #TNIEtalkroom we discuss what makes Bengalu… https://t.co/ve79DY3PwF,XpressBengaluru,"Bengaluru, India",en
2958,2021-03-07 05:51:05,"RT @prasannavishy: As excited as we are about tremendous number of expressways connecting cities, projects like this are more critical. Sho…",tisaiyan,Chennai,en
2959,2021-03-07 05:51:00,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",AjazKha36807408,,en
2960,2021-03-07 05:50:45,"RT @DDNewslive: .@isro scientists – Dr. K. Sivan, Chairman, ISRO, Dr. Umamaheshwaran R, Scientific Secretary, ISRO, Dr. A S Kiran Kumar, Fo…",sakar_samir,"Kolkata, India",en
2961,2021-03-07 05:50:30,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",BjpPatashpur,Patashpur Bidhansava,en
2962,2021-03-07 05:50:20,"RT @XpressBengaluru: Karnataka’s efforts put millets on global map . ""We are a pioneer in initiating this and are happy that the @UN has de…",ybabblloo,Blazewada,en
2963,2021-03-07 05:50:02,A gold bangle weighing 50 grams which customs officials seized from a woman passenger in July has gone missing from… https://t.co/6yigl4xicT,DeccanHerald,India,en
2964,2021-03-07 05:49:59,"RT @mukundaap_: @MohanDasari_ addressed the all volunteers meet at CV RAMAN Nagar Constituency. 

#bengaluru #bbmp #AAP4BBMP https://t.co/r…",AAP4BBMP,"Bengaluru, India",en
2965,2021-03-07 05:49:34,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",TariqHu61644169,,en
2966,2021-03-07 05:49:19,"RT @BloodDonorsIn: #Bengaluru
Need #Blood Type :  O-positive
At : Jayadeva Hospital. 
Blood Component : Blood
Number of Units : 02
Primary…",MongaVishal1,,en
2967,2021-03-07 05:49:12,"Which city's Police has received the Best Marching Contingent Trophy-2021?

A. Mumbai
B. Delhi
C. Bengaluru
D. Hyderabad",Dailynews012345,"Hyderabad, India",en
2968,2021-03-07 05:49:00,"Professional Car and Bike Training School in Bengaluru. RTO Services also available
#drivesafe #success #newdriver… https://t.co/v0wtr0xdoj",SchoolRv,Bengaluru,en
2969,2021-03-07 05:48:49,"RT @Kannadigacentre: 'King Of Single Screen Theatres' Arrived in Style

First Actor To Have Coutout In Shankar Nag Theatre MG Road!💥

13 Co…",AkashBallolli3,,en
2970,2021-03-07 05:48:41,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",visheshtanwar26,Antarctica,en
2971,2021-03-07 05:48:33,"RT @TheHinduScience: Researchers from Jawaharlal Nehru Centre for Advanced Scientific Research, Bengaluru, have developed a small molecule…",Zeit_MjGM,"
भारतवर्ष ",en
2972,2021-03-07 05:48:27,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",Anees_Speaks,"Bengaluru, India",en
2973,2021-03-07 05:48:21,"RT @XpressBengaluru: Karnataka’s efforts put millets on global map . ""We are a pioneer in initiating this and are happy that the @UN has de…",ploydds,Kuwait,en
2974,2021-03-07 05:48:17,"RT @XpressBengaluru: Karnataka’s efforts put millets on global map . ""We are a pioneer in initiating this and are happy that the @UN has de…",puriyash41,"Bengaluru, India",en
2975,2021-03-07 05:48:11,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",puriyash41,"Bengaluru, India",en
2976,2021-03-07 05:48:03,"RT @prasannavishy: As excited as we are about tremendous number of expressways connecting cities, projects like this are more critical. Sho…",samir_patil,भारत India,en
2977,2021-03-07 05:47:51,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Mavrik1234,india,en
2978,2021-03-07 05:47:29,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",ploydds,Kuwait,en
2979,2021-03-07 05:46:48,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",shailanithya211,,en
2980,2021-03-07 05:46:43,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,Raghave92831717,"Karnataka, India",en
2981,2021-03-07 05:46:38,"RT @XpressBengaluru: Karnataka’s efforts put millets on global map . ""We are a pioneer in initiating this and are happy that the @UN has de…",praveenimbalkar,Bengaluru,en
2982,2021-03-07 05:46:28,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",praveenimbalkar,Bengaluru,en
2983,2021-03-07 05:46:12,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",royal_v9k,"Mumbai, India",en
2984,2021-03-07 05:45:59,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Krishnagorkhay,,en
2985,2021-03-07 05:45:57,"RT @thebetterindia: “When I started, I wanted to make it easier for people to cook food that reminds them of home. I hope people find it ea…",ManojMehra2610,India,en
2986,2021-03-07 05:45:41,"RT @TheHinduScience: Researchers from Jawaharlal Nehru Centre for Advanced Scientific Research, Bengaluru, have developed a small molecule…",the_hindu,"Chennai, India",en
2987,2021-03-07 05:45:17,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",KoneriShalivan,"Karnataka, India",en
2988,2021-03-07 05:45:10,"AAP's growth in Karnataka!
@aapkaprithvi talks to @aksheevthakur
from @TheHansIndiaWeb.

Read here:… https://t.co/EASADerQhG",AAPBangalore,"Bengaluru, India",en
2989,2021-03-07 05:45:07,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",GpGovindpal,,en
2990,2021-03-07 05:45:03,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",DiksonChristian,,en
2991,2021-03-07 05:45:02,#Carpool #Bengaluru -&gt; #Bengaluru #AscendumSolutionsIndiaPvtLtd rideshare #splitcosts https://t.co/Dx6ruDlocT,carpoolworld,"Joliette, QC",en
2992,2021-03-07 05:45:00,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",IamAbhi4517,,en
2993,2021-03-07 05:45:00,"RT @HosannaNambikai: We, the bride, the church should never do presumptuous sin-Sis B Christopher Vasini-Mar 07, 2021 https://t.co/YEdhVtRX…",nagalandbot,,en
2994,2021-03-07 05:45:00,"Researchers from Jawaharlal Nehru Centre for Advanced Scientific Research, Bengaluru, have developed a small molecu… https://t.co/orMSDQApcv",TheHinduScience,"Chennai, India",en
2995,2021-03-07 05:44:37,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Khajoorsingh11,,en
2996,2021-03-07 05:44:32,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",suZanchhetri10,,en
2997,2021-03-07 05:44:23,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",rubbishuddin,India,en
2998,2021-03-07 05:44:01,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,imSkrishnaaa,India,en
2999,2021-03-07 05:43:51,"RT @stpiguwahati: Consule Générale of France in Bengaluru, decorated Mr. Biren Ghose (@birenghose) Chief Mentor in #STPIOctaNE with the hig…",drarya16,"NOIDA, U.P. India",en
3000,2021-03-07 05:43:50,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Lundup4,,en
3001,2021-03-07 05:43:49,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",PasaladiShilpa,,en
3002,2021-03-07 05:43:36,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",Nikshama1,,en
3003,2021-03-07 05:43:13,"RT @AshwiniMS_TNIE: Karnataka's ExAgri minister @krishnabgowda 's
push for GlobalRecognition of millets got BigBoost, UN GeneralAssembly pa…",krishnabgowda,,en
3004,2021-03-07 05:43:10,"RT @CricCrazyJohns: According to Sports Today - IPL 2021 likely to held across 6 venues in India - Ahmedabad, Chennai, Bengaluru, New Delhi…",rajkumar291298,,en
3005,2021-03-07 05:43:07,"RT @XpressBengaluru: Karnataka’s efforts put millets on global map . ""We are a pioneer in initiating this and are happy that the @UN has de…",krishnabgowda,,en
3006,2021-03-07 05:42:02,"RT @rpfswrsbc: RPF Bengaluru's  #ShaktiTeamChennamma attended T.N0.02874, Ex.Yeshwantpur - Howrah  Express &amp; conducted awareness regarding…",pc_bypl_rpf,"Bengaluru, India",en
